id_aux|food_group|food_subgroup|id_food_table|nombre_primario|nombre_secundario|orig_food_id|G_energy|G_protein|G_fiber, total dietary|G_carbohydrate|G_carbohydrate, by difference|G_fatty acids, total monounsaturated|G_fatty acids, total polyunsaturated|G_fatty acids, total saturated|G_sugars, total|G_total lipid (fat)|G_ash|M_calcium|M_chromium|M_iodine|M_iron|M_magnesium|M_manganese|M_phosphorus|M_potassium|M_selenium|M_sodium|M_zinc|M_copper|V_vit b1|V_vit b12|V_vit b2|V_vit b5|V_vit b6|V_vit b9|V_vit c|V_vit h|V_vit k|AE_alanine|AE_arginine|AE_aspartic acid|AE_cystine|AE_glutamine|AE_glycine|AE_proline|AE_serine|AE_tyrosine|ANE_histidine|ANE_isoleucine|ANE_leucine|ANE_lysine|ANE_methionine|ANE_phenylalanine|ANE_threonine|ANE_tryptophan|ANE_valine|OT_betaine|OT_caffeine|OT_choline|OT_theobromine
112|"gourds"|"gourds"|906|"sunburst squash (pattypan squash)"|"seeds, pumpkin and squash seed kernels, dried"|12014|"559,0344"|"30230,0000"|"6000,0000"|"0,0000"|"10710,0000"|"16242,0000"|"20976,0000"|"8659,0000"|"1400,0000"|"49050,0000"|"4780,0000"|"46,0000"|"0,0000"|"0,0000"|"8,8200"|"592,0000"|"4,5430"|"1233,0000"|"809,0000"|"0,0094"|"7,0000"|"7,8100"|"1,3430"|"0,2730"|"0,0000"|"0,1530"|"0,7500"|"0,1430"|"0,0580"|"1,9000"|"0,0000"|"0,0073"|"1485,0000"|"5353,0000"|"2960,0000"|"332,0000"|"6188,0000"|"1843,0000"|"1316,0000"|"1673,0000"|"1093,0000"|"780,0000"|"1281,0000"|"2419,0000"|"1236,0000"|"603,0000"|"1733,0000"|"998,0000"|"576,0000"|"1579,0000"|"0,0000"|"0,0000"|"63,0000"|"0,0000"
113|"gourds"|"gourds"|918|"japanese pumpkin"|"seeds, pumpkin and squash seed kernels, dried"|12014|"559,0344"|"30230,0000"|"6000,0000"|"0,0000"|"10710,0000"|"16242,0000"|"20976,0000"|"8659,0000"|"1400,0000"|"49050,0000"|"4780,0000"|"46,0000"|"0,0000"|"0,0000"|"8,8200"|"592,0000"|"4,5430"|"1233,0000"|"809,0000"|"0,0094"|"7,0000"|"7,8100"|"1,3430"|"0,2730"|"0,0000"|"0,1530"|"0,7500"|"0,1430"|"0,0580"|"1,9000"|"0,0000"|"0,0073"|"1485,0000"|"5353,0000"|"2960,0000"|"332,0000"|"6188,0000"|"1843,0000"|"1316,0000"|"1673,0000"|"1093,0000"|"780,0000"|"1281,0000"|"2419,0000"|"1236,0000"|"603,0000"|"1733,0000"|"998,0000"|"576,0000"|"1579,0000"|"0,0000"|"0,0000"|"63,0000"|"0,0000"
114|"herbs and spices"|"oilseed crops"|42|"safflower"|"seeds, safflower seed kernels, dried"|12021|"517,0000"|"16180,0000"|"0,0000"|"0,0000"|"34290,0000"|"4848,0000"|"28223,0000"|"3682,0000"|"0,0000"|"38450,0000"|"5470,0000"|"78,0000"|"0,0000"|"0,0000"|"4,9000"|"353,0000"|"2,0140"|"644,0000"|"687,0000"|"0,0000"|"3,0000"|"5,0500"|"1,7470"|"1,1630"|"0,0000"|"0,4150"|"4,0300"|"1,1700"|"0,1600"|"0,0000"|"0,0000"|"0,0000"|"772,0000"|"1749,0000"|"1807,0000"|"311,0000"|"3699,0000"|"1010,0000"|"726,0000"|"812,0000"|"531,0000"|"452,0000"|"717,0000"|"1154,0000"|"534,0000"|"284,0000"|"806,0000"|"586,0000"|"183,0000"|"1025,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
115|"herbs and spices"|"oilseed crops"|42|"safflower"|"seeds, safflower seed meal, partially defatted"|12022|"342,0172"|"35620,0000"|"0,0000"|"0,0000"|"48730,0000"|"272,0000"|"1584,0000"|"207,0000"|"0,0000"|"2390,0000"|"6850,0000"|"77,0000"|"0,0000"|"0,0000"|"4,8600"|"350,0000"|"1,9980"|"638,0000"|"68,0000"|"0,0000"|"3,0000"|"5,0100"|"1,7330"|"1,1530"|"0,0000"|"0,4120"|"3,9960"|"1,1610"|"0,1590"|"0,0000"|"0,0000"|"0,0000"|"1700,0000"|"3851,0000"|"3978,0000"|"685,0000"|"8145,0000"|"2224,0000"|"1599,0000"|"1788,0000"|"1169,0000"|"995,0000"|"1579,0000"|"2540,0000"|"1176,0000"|"625,0000"|"1774,0000"|"1290,0000"|"403,0000"|"2258,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
116|"herbs and spices"|"oilseed crops"|170|"sesame"|"seeds, sesame seeds, whole, dried"|12023|"573,0000"|"17730,0000"|"11800,0000"|"0,0000"|"23450,0000"|"18759,0000"|"21773,0000"|"6957,0000"|"300,0000"|"49670,0000"|"4450,0000"|"975,0000"|"0,0000"|"0,0000"|"14,5500"|"351,0000"|"2,4600"|"629,0000"|"468,0000"|"0,0344"|"11,0000"|"7,7500"|"4,0820"|"0,7910"|"0,0000"|"0,2470"|"0,0500"|"0,7900"|"0,0970"|"0,0000"|"0,0000"|"0,0000"|"927,0000"|"2630,0000"|"1646,0000"|"358,0000"|"3955,0000"|"1215,0000"|"810,0000"|"967,0000"|"743,0000"|"522,0000"|"763,0000"|"1358,0000"|"569,0000"|"586,0000"|"940,0000"|"736,0000"|"388,0000"|"990,0000"|"0,0000"|"0,0000"|"25,6000"|"0,0000"
117|"herbs and spices"|"oilseed crops"|170|"sesame"|"seeds, sesame flour, partially defatted"|12032|"382,0000"|"40320,0000"|"0,0000"|"0,0000"|"35140,0000"|"4405,0000"|"5113,0000"|"1634,0000"|"0,0000"|"11890,0000"|"6050,0000"|"150,0000"|"0,0000"|"0,0000"|"14,3000"|"362,0000"|"1,4030"|"810,0000"|"425,0000"|"0,0000"|"41,0000"|"10,7000"|"1,4320"|"2,5300"|"0,0000"|"0,2700"|"2,7600"|"0,1520"|"0,0290"|"0,0000"|"0,0000"|"0,0000"|"2107,0000"|"5979,0000"|"3743,0000"|"814,0000"|"8991,0000"|"2761,0000"|"1841,0000"|"2198,0000"|"1689,0000"|"1187,0000"|"1734,0000"|"3088,0000"|"1293,0000"|"1331,0000"|"2138,0000"|"1674,0000"|"882,0000"|"2252,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
118|"herbs and spices"|"oilseed crops"|170|"sesame"|"seeds, sesame flour, low-fat"|12033|"333,0000"|"50140,0000"|"0,0000"|"0,0000"|"35510,0000"|"543,0000"|"630,0000"|"201,0000"|"0,0000"|"1750,0000"|"5500,0000"|"149,0000"|"0,0000"|"0,0000"|"14,2200"|"338,0000"|"1,3960"|"757,0000"|"397,0000"|"0,0000"|"39,0000"|"10,0000"|"1,4250"|"2,5160"|"0,0000"|"0,2690"|"2,7450"|"0,1420"|"0,0290"|"0,0000"|"0,0000"|"0,0000"|"2620,0000"|"7436,0000"|"4654,0000"|"1012,0000"|"11182,0000"|"3434,0000"|"2289,0000"|"2734,0000"|"2100,0000"|"1476,0000"|"2157,0000"|"3841,0000"|"1608,0000"|"1656,0000"|"2658,0000"|"2081,0000"|"1097,0000"|"2800,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
119|"herbs and spices"|"oilseed crops"|170|"sesame"|"seeds, sesame meal, partially defatted"|12034|"567,0000"|"16960,0000"|"0,0000"|"0,0000"|"26040,0000"|"18127,0000"|"21039,0000"|"6722,0000"|"0,0000"|"48000,0000"|"4000,0000"|"153,0000"|"0,0000"|"0,0000"|"14,5500"|"346,0000"|"1,4270"|"774,0000"|"406,0000"|"0,0000"|"39,0000"|"10,2300"|"1,4570"|"2,5730"|"0,0000"|"0,2750"|"2,8070"|"0,1460"|"0,0300"|"0,0000"|"0,0000"|"0,0000"|"886,0000"|"2515,0000"|"1574,0000"|"342,0000"|"3782,0000"|"1162,0000"|"774,0000"|"925,0000"|"710,0000"|"499,0000"|"730,0000"|"1299,0000"|"544,0000"|"560,0000"|"899,0000"|"704,0000"|"371,0000"|"947,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
120|"herbs and spices"|"oilseed crops"|86|"sunflower"|"seeds, sunflower seed kernels, dried"|12036|"584,3690"|"20780,0000"|"8600,0000"|"0,0000"|"20000,0000"|"18528,0000"|"23137,0000"|"4455,0000"|"2620,0000"|"51460,0000"|"3020,0000"|"78,0000"|"0,0000"|"0,0000"|"5,2500"|"325,0000"|"1,9500"|"660,0000"|"645,0000"|"0,0530"|"9,0000"|"5,0000"|"1,8000"|"1,4800"|"0,0000"|"0,3550"|"1,1300"|"1,3450"|"0,2270"|"1,4000"|"0,0000"|"0,0000"|"1117,0000"|"2403,0000"|"2446,0000"|"451,0000"|"5579,0000"|"1461,0000"|"1182,0000"|"1075,0000"|"666,0000"|"632,0000"|"1139,0000"|"1659,0000"|"937,0000"|"494,0000"|"1169,0000"|"928,0000"|"348,0000"|"1315,0000"|"35,4000"|"0,0000"|"55,1000"|"0,0000"
121|"herbs and spices"|"oilseed crops"|86|"sunflower"|"seeds, sunflower seed kernels, toasted, without salt"|12039|"619,0249"|"17210,0000"|"11500,0000"|"0,0000"|"20590,0000"|"10841,0000"|"37507,0000"|"5953,0000"|"0,0000"|"56800,0000"|"4400,0000"|"57,0000"|"0,0000"|"0,0000"|"6,8100"|"129,0000"|"2,1140"|"1158,0000"|"491,0000"|"0,0000"|"3,0000"|"5,3000"|"1,8340"|"0,3250"|"0,0000"|"0,2850"|"7,0560"|"0,8050"|"0,2380"|"1,4000"|"0,0000"|"0,0000"|"844,0000"|"1816,0000"|"1848,0000"|"341,0000"|"4216,0000"|"1104,0000"|"893,0000"|"812,0000"|"503,0000"|"477,0000"|"861,0000"|"1254,0000"|"708,0000"|"374,0000"|"883,0000"|"702,0000"|"263,0000"|"994,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
122|"herbs and spices"|"oilseed crops"|86|"sunflower"|"seeds, sunflower seed flour, partially defatted"|12041|"326,0038"|"48060,0000"|"5200,0000"|"0,0000"|"35830,0000"|"252,0000"|"870,0000"|"138,0000"|"0,0000"|"1610,0000"|"7040,0000"|"114,0000"|"0,0000"|"0,0000"|"6,6200"|"346,0000"|"1,9750"|"689,0000"|"67,0000"|"0,0582"|"3,0000"|"4,9500"|"1,7130"|"3,1870"|"0,0000"|"0,2660"|"6,5950"|"0,7530"|"0,2220"|"1,3000"|"0,0000"|"0,0000"|"2358,0000"|"5069,0000"|"5160,0000"|"952,0000"|"11770,0000"|"3083,0000"|"2494,0000"|"2267,0000"|"1406,0000"|"1333,0000"|"2403,0000"|"3500,0000"|"1977,0000"|"1043,0000"|"2466,0000"|"1959,0000"|"735,0000"|"2775,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
123|"nuts"|"nuts"|283|"acorn"|"nuts, acorns, dried"|12059|"509,0822"|"8100,0000"|"0,0000"|"0,0000"|"53660,0000"|"19896,0000"|"6052,0000"|"4084,0000"|"0,0000"|"31410,0000"|"1780,0000"|"54,0000"|"0,0000"|"0,0000"|"1,0400"|"82,0000"|"1,3630"|"103,0000"|"709,0000"|"0,0000"|"0,0000"|"0,6700"|"0,8180"|"0,1490"|"0,0000"|"0,1540"|"0,9400"|"0,6950"|"0,1150"|"0,0000"|"0,0000"|"0,0000"|"461,0000"|"623,0000"|"837,0000"|"144,0000"|"1299,0000"|"376,0000"|"324,0000"|"344,0000"|"246,0000"|"224,0000"|"376,0000"|"644,0000"|"505,0000"|"136,0000"|"354,0000"|"312,0000"|"98,0000"|"455,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
124|"nuts"|"nuts"|283|"acorn"|"nuts, acorn flour, full fat"|12060|"501,0000"|"7490,0000"|"0,0000"|"0,0000"|"54650,0000"|"19110,0000"|"5813,0000"|"3923,0000"|"0,0000"|"30170,0000"|"1690,0000"|"43,0000"|"0,0000"|"0,0000"|"1,2100"|"110,0000"|"1,7430"|"103,0000"|"712,0000"|"0,0000"|"0,0000"|"0,6400"|"0,6110"|"0,1460"|"0,0000"|"0,1540"|"0,9310"|"0,6880"|"0,1140"|"0,0000"|"0,0000"|"0,0000"|"427,0000"|"577,0000"|"774,0000"|"133,0000"|"1202,0000"|"348,0000"|"300,0000"|"318,0000"|"227,0000"|"208,0000"|"348,0000"|"596,0000"|"468,0000"|"126,0000"|"328,0000"|"288,0000"|"90,0000"|"421,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
125|"nuts"|"nuts"|301|"beech nut"|"nuts, beechnuts, dried"|12077|"576,0038"|"6200,0000"|"0,0000"|"0,0000"|"33500,0000"|"21892,0000"|"20089,0000"|"5719,0000"|"0,0000"|"50000,0000"|"3700,0000"|"1,0000"|"0,0000"|"0,0000"|"2,4600"|"0,0000"|"1,3410"|"0,0000"|"1017,0000"|"0,0000"|"38,0000"|"0,3600"|"0,6700"|"0,3040"|"0,0000"|"0,3710"|"0,9250"|"0,6840"|"0,1130"|"15,5000"|"0,0000"|"0,0000"|"414,0000"|"443,0000"|"1071,0000"|"197,0000"|"800,0000"|"319,0000"|"326,0000"|"310,0000"|"172,0000"|"172,0000"|"245,0000"|"367,0000"|"367,0000"|"146,0000"|"262,0000"|"221,0000"|"69,0000"|"346,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
126|"nuts"|"nuts"|24|"brazil nut"|"nuts, brazilnuts, dried, unblanched"|12078|"656,0000"|"14320,0000"|"7500,0000"|"0,0000"|"12270,0000"|"24548,0000"|"20577,0000"|"15137,0000"|"2330,0000"|"66430,0000"|"3510,0000"|"160,0000"|"0,0000"|"0,0000"|"2,4300"|"376,0000"|"1,2230"|"725,0000"|"659,0000"|"1,9170"|"3,0000"|"4,0600"|"1,7430"|"0,6170"|"0,0000"|"0,0350"|"0,1840"|"0,1010"|"0,0220"|"0,7000"|"0,0000"|"0,0000"|"577,0000"|"2148,0000"|"1346,0000"|"367,0000"|"3147,0000"|"718,0000"|"657,0000"|"683,0000"|"420,0000"|"386,0000"|"516,0000"|"1155,0000"|"492,0000"|"1008,0000"|"630,0000"|"362,0000"|"141,0000"|"756,0000"|"0,4000"|"0,0000"|"28,8000"|"0,0000"
127|"nuts"|"nuts"|320|"butternut"|"nuts, butternuts, dried"|12084|"612,0937"|"24900,0000"|"4700,0000"|"0,0000"|"12050,0000"|"10425,0000"|"42741,0000"|"1306,0000"|"0,0000"|"56980,0000"|"2730,0000"|"53,0000"|"0,0000"|"0,0000"|"4,0200"|"237,0000"|"6,5600"|"446,0000"|"421,0000"|"0,0172"|"1,0000"|"3,1300"|"0,4500"|"0,3830"|"0,0000"|"0,1480"|"0,6330"|"0,5600"|"0,0660"|"3,2000"|"0,0000"|"0,0000"|"1372,0000"|"4862,0000"|"3096,0000"|"484,0000"|"6084,0000"|"1508,0000"|"1236,0000"|"1640,0000"|"977,0000"|"808,0000"|"1179,0000"|"2199,0000"|"770,0000"|"611,0000"|"1442,0000"|"940,0000"|"366,0000"|"1541,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
128|"nuts"|"nuts"|336|"chinese chestnut"|"nuts, chestnuts, chinese, dried"|12094|"363,0497"|"6820,0000"|"0,0000"|"0,0000"|"79760,0000"|"945,0000"|"468,0000"|"266,0000"|"0,0000"|"1810,0000"|"2710,0000"|"29,0000"|"0,0000"|"0,0000"|"2,2900"|"137,0000"|"2,6010"|"155,0000"|"726,0000"|"0,0000"|"5,0000"|"1,4100"|"0,5900"|"0,2600"|"0,0000"|"0,2930"|"0,9020"|"0,6660"|"0,1100"|"58,5000"|"0,0000"|"0,0000"|"324,0000"|"699,0000"|"1385,0000"|"179,0000"|"873,0000"|"299,0000"|"263,0000"|"299,0000"|"203,0000"|"197,0000"|"255,0000"|"421,0000"|"371,0000"|"165,0000"|"309,0000"|"272,0000"|"80,0000"|"358,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
129|"nuts"|"nuts"|368|"european chestnut"|"nuts, chestnuts, european, dried, unpeeled"|12099|"374,0440"|"6390,0000"|"11700,0000"|"0,0000"|"77310,0000"|"1535,0000"|"1758,0000"|"837,0000"|"0,0000"|"4450,0000"|"2400,0000"|"67,0000"|"0,0000"|"0,0000"|"2,3800"|"74,0000"|"1,3000"|"175,0000"|"986,0000"|"0,0018"|"37,0000"|"0,3500"|"0,6500"|"0,2950"|"0,0000"|"0,3600"|"0,8970"|"0,6630"|"0,1090"|"15,0000"|"0,0000"|"0,0000"|"427,0000"|"457,0000"|"1103,0000"|"202,0000"|"824,0000"|"329,0000"|"336,0000"|"319,0000"|"177,0000"|"177,0000"|"252,0000"|"378,0000"|"378,0000"|"151,0000"|"270,0000"|"228,0000"|"71,0000"|"357,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
130|"nuts"|"nuts"|368|"european chestnut"|"nuts, chestnuts, european, dried, peeled"|12100|"369,0249"|"5010,0000"|"0,0000"|"0,0000"|"78430,0000"|"1349,0000"|"1546,0000"|"736,0000"|"0,0000"|"3910,0000"|"3640,0000"|"64,0000"|"0,0000"|"0,0000"|"2,3900"|"74,0000"|"1,1830"|"137,0000"|"991,0000"|"0,0000"|"37,0000"|"0,3500"|"0,6530"|"0,3540"|"0,0000"|"0,0540"|"0,9010"|"0,6660"|"0,1100"|"15,1000"|"0,0000"|"0,0000"|"335,0000"|"359,0000"|"866,0000"|"159,0000"|"647,0000"|"258,0000"|"264,0000"|"251,0000"|"139,0000"|"139,0000"|"198,0000"|"297,0000"|"297,0000"|"118,0000"|"212,0000"|"179,0000"|"56,0000"|"280,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
131|"fruits"|"tropical fruits"|341|"coconut"|"nuts, coconut meat, dried (desiccated), toasted"|12114|"592,0172"|"5300,0000"|"0,0000"|"0,0000"|"44400,0000"|"1999,0000"|"514,0000"|"41678,0000"|"0,0000"|"47000,0000"|"2300,0000"|"27,0000"|"0,0000"|"0,0000"|"3,3900"|"92,0000"|"2,8010"|"211,0000"|"554,0000"|"0,0000"|"37,0000"|"2,0500"|"0,8120"|"0,0610"|"0,0000"|"0,1020"|"0,8170"|"0,3060"|"0,0090"|"1,5000"|"0,0000"|"0,0000"|"271,0000"|"870,0000"|"518,0000"|"105,0000"|"1212,0000"|"251,0000"|"219,0000"|"274,0000"|"164,0000"|"122,0000"|"208,0000"|"393,0000"|"234,0000"|"99,0000"|"269,0000"|"193,0000"|"62,0000"|"321,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
133|"nuts"|"nuts"|382|"hickory nut"|"nuts, hickorynuts, dried"|12130|"657,0268"|"12720,0000"|"6400,0000"|"0,0000"|"18250,0000"|"32611,0000"|"21886,0000"|"7038,0000"|"0,0000"|"64370,0000"|"2000,0000"|"61,0000"|"0,0000"|"0,0000"|"2,1200"|"173,0000"|"4,6100"|"336,0000"|"436,0000"|"0,0081"|"1,0000"|"4,3100"|"0,7380"|"0,8670"|"0,0000"|"0,1310"|"1,7460"|"0,1920"|"0,0400"|"2,0000"|"0,0000"|"0,0000"|"662,0000"|"2086,0000"|"1368,0000"|"271,0000"|"2885,0000"|"708,0000"|"571,0000"|"806,0000"|"454,0000"|"389,0000"|"576,0000"|"1027,0000"|"497,0000"|"300,0000"|"713,0000"|"422,0000"|"139,0000"|"730,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
134|"nuts"|"nuts"|440|"pili nut"|"nuts, pilinuts, dried"|12145|"719,0000"|"10800,0000"|"0,0000"|"0,0000"|"3980,0000"|"37229,0000"|"7605,0000"|"31184,0000"|"0,0000"|"79550,0000"|"2910,0000"|"145,0000"|"0,0000"|"0,0000"|"3,5300"|"302,0000"|"2,3130"|"575,0000"|"507,0000"|"0,0000"|"3,0000"|"2,9700"|"0,9580"|"0,9130"|"0,0000"|"0,0930"|"0,4790"|"0,1150"|"0,0600"|"0,6000"|"0,0000"|"0,0000"|"509,0000"|"1516,0000"|"1222,0000"|"189,0000"|"2393,0000"|"650,0000"|"471,0000"|"599,0000"|"381,0000"|"255,0000"|"483,0000"|"890,0000"|"369,0000"|"395,0000"|"497,0000"|"407,0000"|"189,0000"|"701,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
135|"nuts"|"nuts"|138|"pine nut"|"nuts, pine nuts, dried"|12147|"673,0402"|"13690,0000"|"3700,0000"|"0,0000"|"13080,0000"|"18764,0000"|"34071,0000"|"4899,0000"|"3590,0000"|"68370,0000"|"2590,0000"|"16,0000"|"0,0000"|"0,0000"|"5,5300"|"251,0000"|"8,8020"|"575,0000"|"597,0000"|"0,0007"|"2,0000"|"6,4500"|"1,3240"|"0,3640"|"0,0000"|"0,2270"|"0,3130"|"0,0940"|"0,0340"|"0,8000"|"0,0000"|"0,0539"|"684,0000"|"2413,0000"|"1303,0000"|"289,0000"|"2926,0000"|"691,0000"|"673,0000"|"835,0000"|"509,0000"|"341,0000"|"542,0000"|"991,0000"|"540,0000"|"259,0000"|"524,0000"|"370,0000"|"107,0000"|"687,0000"|"0,4000"|"0,0000"|"55,8000"|"0,0000"
136|"nuts"|"nuts"|441|"colorado pinyon"|"nuts, pine nuts, pinyon, dried"|12149|"629,0631"|"11570,0000"|"10700,0000"|"0,0000"|"19300,0000"|"22942,0000"|"25668,0000"|"9377,0000"|"0,0000"|"60980,0000"|"2260,0000"|"8,0000"|"0,0000"|"0,0000"|"3,0600"|"234,0000"|"4,3330"|"35,0000"|"628,0000"|"0,0000"|"72,0000"|"4,2800"|"1,0350"|"1,2430"|"0,0000"|"0,2230"|"0,2100"|"0,1110"|"0,0580"|"2,0000"|"0,0000"|"0,0000"|"605,0000"|"2251,0000"|"1054,0000"|"210,0000"|"1969,0000"|"589,0000"|"622,0000"|"491,0000"|"424,0000"|"277,0000"|"450,0000"|"834,0000"|"434,0000"|"207,0000"|"443,0000"|"367,0000"|"146,0000"|"598,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
137|"nuts"|"nuts"|93|"black walnut"|"nuts, walnuts, black, dried"|12154|"618,0000"|"24060,0000"|"6800,0000"|"0,0000"|"9910,0000"|"15004,0000"|"35077,0000"|"3368,0000"|"1100,0000"|"59000,0000"|"2470,0000"|"61,0000"|"0,0000"|"0,0000"|"3,1200"|"201,0000"|"3,8960"|"513,0000"|"523,0000"|"0,0170"|"2,0000"|"3,3700"|"1,3600"|"0,0570"|"0,0000"|"0,1300"|"1,6600"|"0,5830"|"0,0310"|"1,7000"|"0,0000"|"0,0027"|"1048,0000"|"3618,0000"|"2433,0000"|"462,0000"|"5152,0000"|"1189,0000"|"926,0000"|"1225,0000"|"740,0000"|"672,0000"|"966,0000"|"1684,0000"|"713,0000"|"467,0000"|"1094,0000"|"721,0000"|"318,0000"|"1271,0000"|"0,5000"|"0,0000"|"32,1000"|"0,0000"
138|"nuts"|"nuts"|93|"black walnut"|"walnuts"|12154|"618,0000"|"24060,0000"|"6800,0000"|"0,0000"|"9910,0000"|"15004,0000"|"35077,0000"|"3368,0000"|"1100,0000"|"59000,0000"|"2470,0000"|"61,0000"|"0,0000"|"0,0000"|"3,1200"|"201,0000"|"3,8960"|"513,0000"|"523,0000"|"0,0170"|"2,0000"|"3,3700"|"1,3600"|"0,0570"|"0,0000"|"0,1300"|"1,6600"|"0,5830"|"0,0310"|"1,7000"|"0,0000"|"0,0027"|"1048,0000"|"3618,0000"|"2433,0000"|"462,0000"|"5152,0000"|"1189,0000"|"926,0000"|"1225,0000"|"740,0000"|"672,0000"|"966,0000"|"1684,0000"|"713,0000"|"467,0000"|"1094,0000"|"721,0000"|"318,0000"|"1271,0000"|"0,5000"|"0,0000"|"32,1000"|"0,0000"
139|"herbs and spices"|"oilseed crops"|170|"sesame"|"seeds, sesame flour, high-fat"|12170|"526,0516"|"30780,0000"|"0,0000"|"0,0000"|"26620,0000"|"14010,0000"|"16261,0000"|"5196,0000"|"0,0000"|"37100,0000"|"4600,0000"|"159,0000"|"0,0000"|"0,0000"|"15,1700"|"361,0000"|"1,4890"|"807,0000"|"423,0000"|"0,0000"|"41,0000"|"10,6700"|"1,5200"|"2,6840"|"0,0000"|"0,2860"|"2,9280"|"0,1520"|"0,0310"|"0,0000"|"0,0000"|"0,0000"|"1609,0000"|"4565,0000"|"2858,0000"|"621,0000"|"6865,0000"|"2108,0000"|"1406,0000"|"1679,0000"|"1289,0000"|"906,0000"|"1324,0000"|"2358,0000"|"987,0000"|"1016,0000"|"1632,0000"|"1278,0000"|"674,0000"|"1719,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
140|"gourds"|"gourds"|52|"watermelon"|"seeds, watermelon seed kernels, dried"|12174|"557,0000"|"28330,0000"|"0,0000"|"0,0000"|"15310,0000"|"7407,0000"|"28094,0000"|"9779,0000"|"0,0000"|"47370,0000"|"3940,0000"|"54,0000"|"0,0000"|"0,0000"|"7,2800"|"515,0000"|"1,6140"|"755,0000"|"648,0000"|"0,0000"|"99,0000"|"10,2400"|"0,6860"|"0,1900"|"0,0000"|"0,1450"|"0,3460"|"0,0890"|"0,0580"|"0,0000"|"0,0000"|"0,0000"|"1492,0000"|"4897,0000"|"2764,0000"|"438,0000"|"5699,0000"|"1663,0000"|"1251,0000"|"1508,0000"|"1016,0000"|"775,0000"|"1342,0000"|"2149,0000"|"887,0000"|"834,0000"|"2031,0000"|"1112,0000"|"390,0000"|"1556,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
141|"nuts"|"nuts"|390|"japanese chestnut"|"nuts, chestnuts, japanese, dried"|12175|"360,0000"|"5250,0000"|"0,0000"|"0,0000"|"81430,0000"|"650,0000"|"322,0000"|"183,0000"|"0,0000"|"1240,0000"|"2110,0000"|"72,0000"|"0,0000"|"0,0000"|"3,3800"|"115,0000"|"3,7110"|"169,0000"|"768,0000"|"0,0000"|"34,0000"|"2,5700"|"1,3120"|"0,8020"|"0,0000"|"0,3800"|"0,4810"|"0,6590"|"0,1090"|"61,3000"|"0,0000"|"0,0000"|"473,0000"|"345,0000"|"1106,0000"|"153,0000"|"1001,0000"|"267,0000"|"328,0000"|"257,0000"|"150,0000"|"131,0000"|"258,0000"|"325,0000"|"342,0000"|"126,0000"|"205,0000"|"210,0000"|"75,0000"|"312,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
142|"fruits"|"tropical fruits"|341|"coconut"|"nuts, coconut meat, dried (desiccated), creamed"|12177|"684,0344"|"5300,0000"|"0,0000"|"0,0000"|"21520,0000"|"2939,0000"|"756,0000"|"61257,0000"|"0,0000"|"69080,0000"|"2440,0000"|"26,0000"|"0,0000"|"0,0000"|"3,3600"|"92,0000"|"2,7830"|"209,0000"|"551,0000"|"0,0000"|"37,0000"|"2,0400"|"0,8070"|"0,0610"|"0,0000"|"0,1010"|"0,8110"|"0,3040"|"0,0090"|"1,5000"|"0,0000"|"0,0000"|"271,0000"|"870,0000"|"518,0000"|"105,0000"|"1212,0000"|"251,0000"|"219,0000"|"274,0000"|"164,0000"|"122,0000"|"208,0000"|"393,0000"|"234,0000"|"99,0000"|"269,0000"|"193,0000"|"62,0000"|"321,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
