id_food_table|orig_food_id|nombre_primario|nombre_secundario|alanine|arginine|ash|aspartic acid|betaine|caffeine|calcium|carbohydrate|carbohydrate, by difference|choline|chromium|copper|cystine|energy|fatty acids, total monounsaturated|fatty acids, total polyunsaturated|fatty acids, total saturated|fiber, total dietary|glutamine|glycine|histidine|iodine|iron|isoleucine|leucine|lysine|magnesium|manganese|methionine|phenylalanine|phosphorus|potassium|proline|protein|selenium|serine|sodium|sugars, total|theobromine|threonine|total lipid (fat)|tryptophan|tyrosine|valine|vit b1|vit b12|vit b2|vit b5|vit b6|vit b9|vit c|vit h|vit k|zinc
246|20070|"triticale"|"triticale flour, whole-grain"|491.000000|678.000000|1850.000000|794.000000|0.000000|0.000000|35.000000|0.000000|73140.000000|0.000000|0.000000|0.559000|278.000000|338.000000|183.000000|794.000000|318.000000|14600.000000|4048.000000|565.000000|314.000000|0.000000|2.590000|484.000000|920.000000|369.000000|153.000000|4.185000|206.000000|644.000000|321.000000|466.000000|1196.000000|13180.000000|0.000000|599.000000|2.000000|0.000000|0.000000|409.000000|1810.000000|158.000000|387.000000|615.000000|0.378000|0.000000|0.132000|2.167000|0.403000|0.074000|0.000000|0.000000|0.000000|2.660000
718|16128|"tofu"|"tofu, dried-frozen (koyadofu)"|1965.000000|3190.000000|1380.000000|5298.000000|0.000000|0.000000|364.000000|0.000000|14560.000000|0.000000|0.000000|1.179000|663.000000|480.000000|6701.000000|17128.000000|4388.000000|7200.000000|8287.000000|1872.000000|1394.000000|0.000000|9.730000|2376.000000|3644.000000|3157.000000|59.000000|3.689000|613.000000|2334.000000|483.000000|20.000000|2586.000000|47940.000000|0.054300|2259.000000|6.000000|0.000000|0.000000|1956.000000|30340.000000|747.000000|1604.000000|2418.000000|0.494000|0.000000|0.317000|0.415000|0.286000|0.092000|0.700000|0.000000|0.000000|4.900000
333|12006|"chia"|"seeds, chia seeds, dried"|1044.000000|2143.000000|4800.000000|1689.000000|0.000000|0.000000|631.000000|0.000000|42120.000000|0.000000|0.000000|0.924000|407.000000|486.137667|2309.000000|23665.000000|3330.000000|34400.000000|3500.000000|943.000000|531.000000|0.000000|7.720000|801.000000|1371.000000|970.000000|335.000000|2.723000|588.000000|1016.000000|860.000000|407.000000|776.000000|16540.000000|0.055200|1049.000000|16.000000|0.000000|0.000000|709.000000|30740.000000|436.000000|563.000000|950.000000|0.620000|0.000000|0.170000|0.000000|0.000000|0.049000|1.600000|0.000000|0.000000|4.580000
171|1478|"garden tomato"|"tomato, dried"|410.000000|340.000000|12600.000000|2000.000000|0.000000|0.000000|110.000000|43500.000000|0.000000|0.000000|0.000000|1.420000|180.000000|284.177820|0.000000|0.000000|499.000000|12300.000000|5200.000000|340.000000|220.000000|0.000000|9.090000|340.000000|520.000000|520.000000|194.000000|1.850000|120.000000|360.000000|356.000000|3427.000000|270.000000|14100.000000|0.005500|380.000000|2095.000000|37600.000000|0.000000|360.000000|0.000000|100.000000|250.000000|360.000000|0.528000|0.000000|0.489000|2.090000|0.332000|0.068000|39.200000|0.000000|0.000000|1.990000
682|18375|"leavening agent"|"leavening agents, yeast, bakers, active dry"|2320.000000|2030.000000|5650.000000|4150.000000|3.400000|0.000000|30.000000|0.000000|41220.000000|32.000000|0.000000|0.436000|500.000000|325.286807|4309.000000|17.000000|1001.000000|26900.000000|6470.000000|1930.000000|910.000000|0.000000|2.170000|1890.000000|2920.000000|3280.000000|54.000000|0.312000|590.000000|1750.000000|637.000000|955.000000|1650.000000|40440.000000|0.007900|1980.000000|51.000000|0.000000|0.000000|1990.000000|7610.000000|540.000000|1130.000000|2310.000000|10.990000|0.000070|4.000000|13.500000|1.500000|2.340000|0.300000|0.000000|0.000400|7.940000
447|2033|"opium poppy"|"spices, poppy seed"|839.000000|1945.000000|6370.000000|2365.000000|0.900000|0.000000|1438.000000|0.000000|28130.000000|8.800000|0.000000|1.627000|297.000000|525.000000|5982.000000|28569.000000|4517.000000|19500.000000|4299.000000|952.000000|471.000000|0.000000|9.760000|819.000000|1321.000000|952.000000|347.000000|6.707000|502.000000|758.000000|870.000000|719.000000|2754.000000|17990.000000|0.013500|952.000000|26.000000|2990.000000|0.000000|686.000000|41560.000000|184.000000|727.000000|1095.000000|0.854000|0.000000|0.100000|0.324000|0.247000|0.082000|1.000000|0.000000|0.000000|7.900000
85|16417|"soy bean"|"soy flour, defatted, crude protein basis (n x 6.25)"|2215.000000|3647.000000|6040.000000|5911.000000|2.800000|0.000000|285.000000|0.000000|30630.000000|191.700000|0.000000|1.600000|757.000000|372.131931|1460.000000|4215.000000|1290.000000|16000.000000|9106.000000|2174.000000|1268.000000|0.000000|8.200000|2281.000000|3828.000000|3129.000000|285.000000|3.150000|634.000000|2453.000000|675.000000|2090.000000|2750.000000|49810.000000|0.058900|2725.000000|9.000000|14580.000000|0.000000|2042.000000|8900.000000|683.000000|1778.000000|2346.000000|1.088000|0.000000|0.280000|1.550000|1.050000|0.305000|0.000000|0.000000|0.004100|4.100000
125|20056|"rice"|"rice, white, with pasta, dry"|440.000000|612.000000|5750.000000|689.000000|0.000000|0.000000|46.000000|0.000000|75320.000000|0.000000|0.000000|0.275000|200.000000|368.068834|642.000000|966.000000|440.000000|0.000000|2420.000000|376.000000|208.000000|0.000000|3.980000|386.000000|722.000000|275.000000|40.000000|1.040000|191.000000|482.000000|158.000000|209.000000|666.000000|9370.000000|0.031900|472.000000|1866.000000|0.000000|0.000000|299.000000|2440.000000|114.000000|330.000000|504.000000|0.760000|0.000200|0.271000|0.675000|0.145000|0.331000|0.600000|0.000000|0.000000|1.210000
177|20648|"sorghum"|"sorghum flour"|708.000000|308.000000|1310.000000|519.000000|0.000000|0.000000|12.000000|0.000000|77470.000000|0.000000|0.000000|0.222000|154.000000|361.000000|879.000000|1367.000000|475.000000|6600.000000|1626.000000|293.000000|156.000000|0.000000|2.990000|288.000000|1013.000000|162.000000|120.000000|1.262000|135.000000|412.000000|288.000000|311.000000|608.000000|7870.000000|0.012200|384.000000|4.000000|1870.000000|0.000000|291.000000|3290.000000|99.000000|210.000000|361.000000|0.277000|0.000000|0.053000|0.930000|0.345000|0.025000|0.000000|0.000000|0.006400|1.440000
82|2018|"fennel"|"spices, fennel seed"|789.000000|680.000000|8220.000000|1833.000000|0.000000|0.000000|1196.000000|0.000000|52290.000000|0.000000|0.000000|1.067000|222.000000|345.000000|9910.000000|1690.000000|480.000000|39800.000000|2956.000000|1107.000000|331.000000|0.000000|18.540000|695.000000|996.000000|758.000000|385.000000|6.533000|301.000000|647.000000|487.000000|1694.000000|900.000000|15800.000000|0.000000|900.000000|88.000000|0.000000|0.000000|602.000000|14870.000000|253.000000|410.000000|915.000000|0.408000|0.000000|0.353000|0.000000|0.470000|0.000000|21.000000|0.000000|0.000000|3.700000
562|11268|"shiitake"|"mushrooms, shiitake, dried"|567.000000|648.000000|4560.000000|760.000000|0.000000|0.000000|11.000000|0.000000|75370.000000|201.700000|0.000000|5.165000|196.000000|296.000000|317.000000|151.000000|225.000000|11500.000000|2579.000000|414.000000|159.000000|0.000000|1.720000|405.000000|679.000000|343.000000|132.000000|1.176000|179.000000|486.000000|294.000000|1534.000000|414.000000|9580.000000|0.046100|506.000000|13.000000|2210.000000|0.000000|497.000000|990.000000|31.000000|323.000000|486.000000|0.300000|0.000000|1.270000|21.879000|0.965000|0.163000|3.500000|0.000000|0.000000|7.660000
144|1|"apricot"|"apricot, dried"|100.000000|60.000000|2800.000000|580.000000|0.000000|0.000000|67.500000|0.000000|0.000000|0.000000|0.080000|0.270000|1.000000|277.007648|0.000000|0.000000|135.000000|7300.000000|120.000000|70.000000|44.000000|0.003400|6.000000|79.000000|140.000000|120.000000|41.000000|0.235000|19.000000|79.000000|65.700000|1026.000000|770.000000|3390.000000|0.002200|93.000000|21.000000|41900.000000|0.000000|65.000000|0.000000|14.000000|36.000000|120.000000|0.000000|0.000000|0.060000|0.700000|0.170000|0.014000|1.000000|1.000000|0.000000|0.200000
485|12193|"hedge mustard"|"seeds, sisymbrium sp. seeds, whole, dried"|685.000000|799.000000|18900.000000|1484.000000|0.000000|0.000000|1633.000000|0.000000|58260.000000|0.000000|0.000000|0.110000|245.000000|318.116635|1486.000000|2023.000000|902.000000|0.000000|1770.000000|698.000000|325.000000|0.000000|0.110000|650.000000|1234.000000|806.000000|314.000000|1.512000|311.000000|584.000000|6.000000|2130.000000|673.000000|12140.000000|0.000000|483.000000|92.000000|0.000000|0.000000|689.000000|4600.000000|266.000000|419.000000|705.000000|0.191000|0.000000|0.423000|0.997000|0.778000|0.095000|30.700000|0.000000|0.000000|0.300000
205|173|"corn"|"corn starch"|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|10.000000|88800.000000|0.000000|0.000000|0.000000|0.000000|0.000000|366.634799|0.000000|0.000000|0.000000|500.000000|0.000000|0.000000|0.000000|0.000600|0.280000|0.000000|0.000000|0.000000|4.000000|1.000000|0.000000|0.000000|99.000000|5.000000|0.000000|400.000000|0.000000|0.000000|1.700000|0.000000|0.000000|0.000000|0.000000|5.000000|0.000000|0.000000|0.000000|0.000000|0.008000|0.000000|0.005000|0.000000|0.000000|0.000000|0.000000|0.500000
682|389|"leavening agent"|"baking powder"|0.000000|0.000000|50700.000000|0.000000|0.000000|0.000000|11300.000000|37800.000000|0.000000|0.000000|0.000000|0.000000|0.000000|174.713193|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|9.000000|0.000000|0.000000|0.000000|8430.000000|49.000000|0.000000|5200.000000|0.000000|0.000000|11800.000000|0.000000|0.000000|0.000000|0.000000|60.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
183|2042|"common thyme"|"spices, thyme, dried"|0.000000|0.000000|11740.000000|0.000000|0.000000|0.000000|1890.000000|0.000000|63940.000000|43.600000|0.000000|0.860000|0.000000|276.290631|470.000000|1190.000000|2730.000000|37000.000000|0.000000|0.000000|0.000000|0.000000|123.600000|468.000000|430.000000|207.000000|220.000000|7.867000|0.000000|0.000000|201.000000|814.000000|0.000000|9110.000000|0.004600|0.000000|55.000000|1710.000000|0.000000|252.000000|7430.000000|186.000000|0.000000|502.000000|0.513000|0.000000|0.399000|0.000000|0.550000|0.274000|50.000000|0.000000|1.714500|6.180000
103|9165|"lichee"|"litchis, dried"|0.000000|0.000000|2000.000000|0.000000|0.000000|0.000000|33.000000|0.000000|70700.000000|12.700000|0.000000|0.631000|0.000000|277.007648|328.000000|361.000000|270.000000|4600.000000|0.000000|0.000000|0.000000|0.000000|1.700000|0.000000|0.000000|187.000000|42.000000|0.234000|42.000000|0.000000|181.000000|1110.000000|0.000000|3800.000000|0.001300|0.000000|3.000000|66100.000000|0.000000|0.000000|1200.000000|33.000000|0.000000|0.000000|0.010000|0.000000|0.570000|0.000000|0.090000|0.012000|183.000000|0.000000|0.001600|0.280000
288|2001|"allspice"|"spices, allspice, ground"|0.000000|0.000000|4650.000000|0.000000|0.000000|0.000000|661.000000|0.000000|72120.000000|0.000000|0.000000|0.553000|0.000000|263.000000|660.000000|2360.000000|2550.000000|21600.000000|0.000000|0.000000|0.000000|0.000000|7.060000|0.000000|0.000000|0.000000|135.000000|2.943000|0.000000|0.000000|113.000000|1044.000000|0.000000|6090.000000|0.002700|0.000000|77.000000|0.000000|0.000000|0.000000|8690.000000|0.000000|0.000000|0.000000|0.101000|0.000000|0.063000|0.000000|0.210000|0.036000|39.200000|0.000000|0.000000|1.010000
60|43401|"robusta coffee"|"coffee, dry, powder, with whitener, reduced calorie"|0.000000|0.000000|2840.000000|0.000000|0.000000|21.000000|18.000000|0.000000|59940.000000|0.700000|0.000000|0.011000|0.000000|509.560229|1705.000000|576.000000|25128.000000|500.000000|0.000000|0.000000|0.000000|0.000000|0.060000|0.000000|0.000000|0.000000|2.000000|0.011000|0.000000|0.000000|135.000000|909.000000|0.000000|1960.000000|0.000900|0.000000|819.000000|59000.000000|0.000000|0.000000|29100.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001000|0.000000|0.001000|0.000000|0.000000|0.003800|0.020000
165|2038|"common sage"|"spices, sage, ground"|0.000000|0.000000|7950.000000|0.000000|0.000000|0.000000|1652.000000|0.000000|60730.000000|43.600000|0.000000|0.757000|0.000000|315.000000|1870.000000|1760.000000|7030.000000|40300.000000|0.000000|0.000000|0.000000|0.000000|28.120000|0.000000|0.000000|0.000000|428.000000|3.133000|0.000000|0.000000|91.000000|1070.000000|0.000000|10630.000000|0.003700|0.000000|11.000000|1710.000000|0.000000|0.000000|12750.000000|0.000000|0.000000|0.000000|0.754000|0.000000|0.336000|0.000000|2.690000|0.274000|32.400000|0.000000|1.714500|4.700000
137|2002|"anise"|"spices, anise seed"|0.000000|0.000000|6950.000000|0.000000|0.000000|0.000000|646.000000|0.000000|50020.000000|0.000000|0.000000|0.910000|0.000000|337.237094|9780.000000|3150.000000|586.000000|14600.000000|0.000000|0.000000|0.000000|0.000000|36.960000|0.000000|0.000000|0.000000|170.000000|2.300000|0.000000|0.000000|440.000000|1441.000000|0.000000|17600.000000|0.005000|0.000000|16.000000|0.000000|0.000000|0.000000|15900.000000|0.000000|0.000000|0.000000|0.340000|0.000000|0.290000|0.797000|0.650000|0.010000|21.000000|0.000000|0.000000|5.300000
59|43401|"arabica coffee"|"coffee, dry, powder, with whitener, reduced calorie"|0.000000|0.000000|2840.000000|0.000000|0.000000|21.000000|18.000000|0.000000|59940.000000|0.700000|0.000000|0.011000|0.000000|509.560229|1705.000000|576.000000|25128.000000|500.000000|0.000000|0.000000|0.000000|0.000000|0.060000|0.000000|0.000000|0.000000|2.000000|0.011000|0.000000|0.000000|135.000000|909.000000|0.000000|1960.000000|0.000900|0.000000|819.000000|59000.000000|0.000000|0.000000|29100.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001000|0.000000|0.001000|0.000000|0.000000|0.003800|0.020000
61|527|"coriander"|"coriander, leaf, dried"|0.000000|0.000000|14100.000000|0.000000|0.000000|0.000000|1246.000000|41500.000000|0.000000|0.000000|0.000000|0.000000|0.000000|320.745698|0.000000|0.000000|253.000000|10400.000000|0.000000|0.000000|0.000000|0.000000|42.500000|0.000000|0.000000|0.000000|694.000000|0.000000|0.000000|0.000000|481.000000|4466.000000|0.000000|21900.000000|0.000000|0.000000|211.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|1.250000|0.000000|1.500000|0.000000|0.000000|0.000000|567.000000|0.000000|0.000000|0.000000
61|2012|"coriander"|"spices, coriander leaf, dried"|0.000000|0.000000|14080.000000|0.000000|0.000000|0.000000|1246.000000|0.000000|52100.000000|97.100000|0.000000|1.786000|0.000000|279.000000|2232.000000|328.000000|115.000000|10400.000000|0.000000|0.000000|0.000000|0.000000|42.460000|0.000000|0.000000|0.000000|694.000000|6.355000|0.000000|0.000000|481.000000|4466.000000|0.000000|21930.000000|0.029300|0.000000|211.000000|7270.000000|0.000000|0.000000|4780.000000|0.000000|0.000000|0.000000|1.252000|0.000000|1.500000|0.000000|0.610000|0.274000|566.700000|0.000000|1.359500|4.720000
61|2013|"coriander"|"spices, coriander seed"|0.000000|0.000000|6020.000000|0.000000|0.000000|0.000000|709.000000|0.000000|54990.000000|0.000000|0.000000|0.975000|0.000000|297.562141|13580.000000|1750.000000|990.000000|41900.000000|0.000000|0.000000|0.000000|0.000000|16.320000|0.000000|0.000000|0.000000|330.000000|1.900000|0.000000|0.000000|409.000000|1267.000000|0.000000|12370.000000|0.026200|0.000000|35.000000|0.000000|0.000000|0.000000|17770.000000|0.000000|0.000000|0.000000|0.239000|0.000000|0.290000|0.000000|0.000000|0.000000|21.000000|0.000000|0.000000|4.700000
63|2037|"saffron"|"spices, saffron"|0.000000|0.000000|5450.000000|0.000000|0.000000|0.000000|111.000000|0.000000|65370.000000|0.000000|0.000000|0.328000|0.000000|310.229446|429.000000|2067.000000|1586.000000|3900.000000|0.000000|0.000000|0.000000|0.000000|11.100000|0.000000|0.000000|0.000000|264.000000|28.408000|0.000000|0.000000|252.000000|1724.000000|0.000000|11430.000000|0.005600|0.000000|148.000000|0.000000|0.000000|0.000000|5850.000000|0.000000|0.000000|0.000000|0.115000|0.000000|0.267000|0.000000|1.010000|0.093000|80.800000|0.000000|0.000000|1.090000
22|20132|"oat"|"oat flour, partially debranned"|0.000000|0.000000|1970.000000|0.000000|30.700000|0.000000|55.000000|0.000000|65700.000000|29.900000|0.000000|0.437000|0.000000|404.000000|2866.000000|3329.000000|1607.000000|6500.000000|0.000000|0.000000|0.000000|0.000000|4.000000|0.000000|0.000000|0.000000|144.000000|4.019000|0.000000|0.000000|452.000000|371.000000|0.000000|14660.000000|0.034000|0.000000|19.000000|800.000000|0.000000|0.000000|9120.000000|0.000000|0.000000|0.000000|0.692000|0.000000|0.125000|0.201000|0.125000|0.032000|0.000000|0.000000|0.003200|3.200000
332|2008|"chervil"|"spices, chervil, dried"|0.000000|0.000000|16600.000000|0.000000|0.000000|0.000000|1346.000000|0.000000|49100.000000|0.000000|0.000000|0.440000|0.000000|237.000000|1399.000000|1800.000000|169.000000|11300.000000|0.000000|0.000000|0.000000|0.000000|31.950000|0.000000|0.000000|0.000000|130.000000|2.100000|0.000000|0.000000|450.000000|4740.000000|0.000000|23200.000000|0.029300|0.000000|83.000000|0.000000|0.000000|0.000000|3900.000000|0.000000|0.000000|0.000000|0.380000|0.000000|0.680000|0.000000|0.930000|0.274000|50.000000|0.000000|0.000000|8.800000
863|35232|"yellow pond-lily"|"wocas, dried seeds, oregon, yellow pond lily, nuphar lutea (or) - cy0617b"|0.000000|0.000000|1650.000000|0.000000|0.000000|0.000000|27.000000|0.000000|80020.000000|0.000000|0.000000|0.073000|0.000000|361.376673|100.000000|161.000000|147.000000|19200.000000|0.000000|0.000000|0.000000|0.000000|1.470000|0.000000|0.000000|0.000000|86.000000|0.937000|0.000000|0.000000|229.000000|553.000000|0.000000|7900.000000|0.000700|0.000000|25.000000|430.000000|0.000000|0.000000|1070.000000|0.000000|0.000000|0.000000|0.030000|0.000000|0.070000|1.300000|0.957000|0.005000|0.000000|0.000000|0.000000|6.330000
205|35131|"corn"|"cornmeal, blue (navajo)"|0.000000|0.000000|1540.000000|0.000000|0.000000|0.000000|5.000000|0.000000|76930.000000|0.000000|0.000000|0.218000|0.000000|398.183556|1679.000000|2465.000000|886.000000|8700.000000|0.000000|0.000000|0.000000|0.000000|2.910000|0.000000|0.000000|0.000000|133.000000|0.758000|0.000000|0.000000|354.000000|393.000000|0.000000|10400.000000|0.011800|0.000000|7.000000|1810.000000|0.000000|0.000000|5440.000000|0.000000|0.000000|0.000000|0.285000|0.000000|0.107000|0.353000|0.593000|0.058000|0.000000|0.000000|0.000000|2.910000
118|2025|"nutmeg"|"spices, nutmeg, ground"|0.000000|0.000000|2340.000000|0.000000|0.000000|0.000000|184.000000|0.000000|49290.000000|8.800000|0.000000|1.027000|0.000000|525.000000|3220.000000|350.000000|25940.000000|20800.000000|0.000000|0.000000|0.000000|0.000000|3.040000|0.000000|0.000000|0.000000|183.000000|2.900000|0.000000|0.000000|213.000000|350.000000|0.000000|5840.000000|0.001600|0.000000|16.000000|28490.000000|0.000000|0.000000|36310.000000|0.000000|0.000000|0.000000|0.346000|0.000000|0.057000|0.000000|0.160000|0.076000|3.000000|0.000000|0.000000|2.150000
15|2007|"wild celery"|"spices, celery seed"|0.000000|0.000000|9270.000000|0.000000|0.000000|0.000000|1767.000000|0.000000|41350.000000|24.700000|0.000000|1.370000|0.000000|392.208413|15930.000000|3720.000000|2190.000000|11800.000000|0.000000|0.000000|0.000000|0.000000|44.900000|0.000000|0.000000|0.000000|440.000000|7.567000|0.000000|0.000000|547.000000|1400.000000|0.000000|18070.000000|0.012100|0.000000|160.000000|670.000000|0.000000|0.000000|25270.000000|0.000000|0.000000|0.000000|0.340000|0.000000|0.290000|0.000000|0.890000|0.010000|17.100000|0.000000|0.000000|6.930000
118|2022|"nutmeg"|"spices, mace, ground"|0.000000|0.000000|2230.000000|0.000000|0.000000|0.000000|252.000000|0.000000|50500.000000|0.000000|0.000000|2.467000|0.000000|475.382409|11170.000000|4390.000000|9510.000000|20200.000000|0.000000|0.000000|0.000000|0.000000|13.900000|0.000000|0.000000|0.000000|163.000000|1.500000|0.000000|0.000000|110.000000|463.000000|0.000000|6710.000000|0.002700|0.000000|80.000000|0.000000|0.000000|0.000000|32380.000000|0.000000|0.000000|0.000000|0.312000|0.000000|0.448000|0.000000|0.160000|0.076000|21.000000|0.000000|0.000000|2.300000
15|44055|"wild celery"|"celery flakes, dried"|0.000000|0.000000|13900.000000|0.000000|0.000000|0.000000|587.000000|0.000000|63700.000000|122.300000|0.000000|0.571000|0.000000|319.000000|405.000000|1035.000000|555.000000|27800.000000|0.000000|0.000000|0.000000|0.000000|7.830000|0.000000|0.000000|0.000000|196.000000|0.000000|0.000000|0.000000|402.000000|4388.000000|0.000000|11300.000000|0.015300|0.000000|1435.000000|35900.000000|0.000000|0.000000|2100.000000|0.000000|0.000000|0.000000|0.440000|0.000000|0.500000|0.000000|0.460000|0.107000|86.500000|0.000000|0.584200|2.770000
575|20649|"wheat"|"wheat flour, whole-grain, soft wheat"|0.000000|0.000000|1530.000000|0.000000|0.000000|0.000000|33.000000|0.000000|74480.000000|31.200000|0.000000|0.475000|0.000000|332.456979|283.000000|1167.000000|430.000000|13100.000000|0.000000|0.000000|0.000000|0.000000|3.710000|0.000000|0.000000|0.000000|117.000000|3.399000|0.000000|0.000000|323.000000|394.000000|0.000000|9610.000000|0.012700|0.000000|3.000000|1020.000000|0.000000|0.000000|1950.000000|0.000000|0.000000|0.000000|0.297000|0.000000|0.188000|1.011000|0.191000|0.028000|0.000000|0.000000|0.001900|2.960000
47|16157|"chickpea"|"chickpea flour (besan)"|0.000000|0.000000|2820.000000|0.000000|0.000000|0.000000|45.000000|0.000000|57820.000000|0.000000|0.000000|0.912000|0.000000|387.000000|1504.000000|2983.000000|693.000000|10800.000000|0.000000|0.000000|0.000000|0.000000|4.860000|0.000000|0.000000|0.000000|166.000000|1.600000|0.000000|0.000000|318.000000|846.000000|0.000000|22390.000000|0.008300|0.000000|64.000000|10850.000000|0.000000|0.000000|6690.000000|0.000000|0.000000|0.000000|0.486000|0.000000|0.106000|0.606000|0.492000|0.437000|0.000000|0.000000|0.009100|2.810000
694|2035|"unclassified food or beverage"|"spices, pumpkin pie spice"|0.000000|0.000000|3900.000000|0.000000|0.000000|0.000000|682.000000|0.000000|69280.000000|20.800000|0.000000|0.484000|0.000000|342.017208|1102.000000|780.000000|6530.000000|14800.000000|0.000000|0.000000|0.000000|0.000000|19.710000|0.000000|0.000000|0.000000|136.000000|15.844000|0.000000|0.000000|118.000000|663.000000|0.000000|5760.000000|0.009300|0.000000|52.000000|7760.000000|0.000000|0.000000|12600.000000|0.000000|0.000000|0.000000|0.131000|0.000000|0.137000|0.000000|0.400000|0.024000|23.400000|0.000000|0.028400|2.370000
58|43401|"coffee"|"coffee, dry, powder, with whitener, reduced calorie"|0.000000|0.000000|2840.000000|0.000000|0.000000|21.000000|18.000000|0.000000|59940.000000|0.700000|0.000000|0.011000|0.000000|509.560229|1705.000000|576.000000|25128.000000|500.000000|0.000000|0.000000|0.000000|0.000000|0.060000|0.000000|0.000000|0.000000|2.000000|0.011000|0.000000|0.000000|135.000000|909.000000|0.000000|1960.000000|0.000900|0.000000|819.000000|59000.000000|0.000000|0.000000|29100.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.001000|0.000000|0.001000|0.000000|0.000000|0.003800|0.020000
768|43343|"coffee mocha"|"coffee and cocoa (mocha) powder, with whitener and low calorie sweetener"|0.000000|0.000000|3290.000000|0.000000|0.000000|476.000000|60.000000|0.000000|71400.000000|16.800000|0.000000|0.560000|0.000000|257.000000|954.000000|349.000000|11376.000000|4800.000000|0.000000|0.000000|0.000000|0.000000|3.060000|0.000000|0.000000|0.000000|122.000000|0.807000|0.000000|0.000000|451.000000|1856.000000|0.000000|9000.000000|0.004000|0.000000|500.000000|34980.000000|390.000000|0.000000|13210.000000|0.000000|0.000000|0.000000|0.021000|0.000000|0.109000|0.063000|0.030000|0.005000|0.000000|0.000000|0.001700|1.010000
768|14204|"coffee mocha"|"coffee and cocoa (mocha) powder, with whitener and low calorie sweetener, decaffeinated"|0.000000|0.000000|3290.000000|0.000000|0.000000|25.000000|60.000000|0.000000|71400.000000|16.800000|0.000000|0.560000|0.000000|257.000000|954.000000|349.000000|11376.000000|4800.000000|0.000000|0.000000|0.000000|0.000000|3.060000|0.000000|0.000000|0.000000|122.000000|0.807000|0.000000|0.000000|451.000000|1856.000000|0.000000|9000.000000|0.004000|0.000000|500.000000|34980.000000|324.000000|0.000000|13210.000000|0.000000|0.000000|0.000000|0.021000|0.000000|0.109000|0.063000|0.030000|0.005000|0.000000|0.000000|0.001700|1.010000
139|2032|"pepper (spice)"|"spices, pepper, white"|0.000000|0.000000|1590.000000|0.000000|0.000000|0.000000|265.000000|0.000000|68610.000000|0.000000|0.000000|0.910000|0.000000|296.000000|789.000000|616.000000|626.000000|26200.000000|0.000000|0.000000|0.000000|0.000000|14.310000|0.000000|0.000000|0.000000|90.000000|4.300000|0.000000|0.000000|176.000000|73.000000|0.000000|10400.000000|0.003100|0.000000|5.000000|0.000000|0.000000|0.000000|2120.000000|0.000000|0.000000|0.000000|0.022000|0.000000|0.126000|0.000000|0.100000|0.010000|21.000000|0.000000|0.000000|1.130000
694|2034|"unclassified food or beverage"|"spices, poultry seasoning"|0.000000|0.000000|5920.000000|0.000000|0.000000|0.000000|996.000000|0.000000|65590.000000|30.300000|0.000000|0.843000|0.000000|307.000000|1206.000000|1936.000000|3290.000000|11300.000000|0.000000|0.000000|0.000000|0.000000|35.300000|0.000000|0.000000|0.000000|224.000000|6.857000|0.000000|0.000000|171.000000|684.000000|0.000000|9590.000000|0.007200|0.000000|27.000000|3080.000000|0.000000|0.000000|7530.000000|0.000000|0.000000|0.000000|0.264000|0.000000|0.191000|0.000000|1.320000|0.138000|12.000000|0.000000|0.805400|3.140000
68|2043|"turmeric"|"spices, turmeric, ground"|0.000000|0.000000|6020.000000|0.000000|9.700000|0.000000|183.000000|0.000000|64930.000000|49.200000|0.000000|0.603000|0.000000|354.000000|1660.000000|2180.000000|3120.000000|21100.000000|0.000000|0.000000|0.000000|0.000000|41.420000|0.000000|0.000000|0.000000|193.000000|7.833000|0.000000|0.000000|268.000000|2525.000000|0.000000|7830.000000|0.004500|0.000000|38.000000|3210.000000|0.000000|0.000000|9880.000000|0.000000|0.000000|0.000000|0.152000|0.000000|0.233000|0.000000|1.800000|0.039000|25.900000|0.000000|0.013400|4.350000
682|18371|"leavening agent"|"leavening agents, baking powder, low-sodium"|0.000000|0.000000|46400.000000|0.000000|0.000000|0.000000|4332.000000|0.000000|46900.000000|0.000000|0.000000|0.019000|0.000000|97.036329|6.000000|121.000000|73.000000|2200.000000|0.000000|0.000000|0.000000|0.000000|8.170000|0.000000|0.000000|0.000000|29.000000|0.420000|0.000000|0.000000|6869.000000|10100.000000|0.000000|100.000000|0.000200|0.000000|90.000000|0.000000|0.000000|0.000000|400.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.720000
